Case Number,EVENTTIME,ACTIVITY_EN,Flag
191717714,2024-02-17 16:06:05,Set Case Status To Closed,0
191717714,2024-02-17 16:06:05,Call Inbound,0
191717714,2024-02-17 16:06:06,Set Work Order Status to Closed,0
191717714,2024-02-17 16:06:20,Set Work Order Status to Approved,0
191717714,2024-02-17 16:07:43,Set Work Order Status to Pending,0
191717714,2024-02-17 16:10:18,Set Case Status To Completed,0
191717714,2024-02-17 16:14:04,Task Created: Review/ Follow Up,0
191717714,2024-02-17 16:26:04,Task Completed: Review/ Follow Up,0
191717714,2024-02-17 17:59:10,Email Outbound,0
191717714,2024-02-17 18:35:04,Email Inbound,0
191717714,2024-02-18 00:36:28,Call Session Start,1
191717714,2024-02-18 00:36:28,Customer Chat Initiated,0
191717714,2024-02-18 05:14:36,Call Outbound,0
191717714,2024-02-18 05:14:36,Set No Reply Required,0
191717714,2024-02-18 05:14:37,Call Session End,0
191717714,2024-02-18 05:14:37,Create Work Order,0
191717714,2024-02-18 05:15:09,Submit Work Order,0
191717714,2024-02-18 05:16:30,Manual Case Created,0
191717714,2024-02-18 05:20:26,Set Case Status To Closed,0
191717714,2024-02-18 15:55:01,Call Inbound,0
191717714,2024-02-18 15:55:01,Set Work Order Status to Closed,0
191717714,2024-02-18 18:56:14,Set Work Order Status to Approved,0
191717714,2024-02-18 18:56:14,Set Work Order Status to Pending,0
191717714,2024-02-18 18:56:14,Set Case Status To Completed,0
191717714,2024-02-18 18:56:14,Task Created: Review/ Follow Up,0
191717714,2024-02-18 18:56:14,Task Completed: Review/ Follow Up,0
191717714,2024-02-18 18:56:14,Email Outbound,0
191717714,2024-02-18 18:56:14,Email Inbound,0
191717714,2024-02-18 18:56:14,Call Session Start,1
191717714,2024-02-18 18:56:14,Customer Chat Initiated,0
191717714,2024-02-18 18:56:14,Call Outbound,0
191717714,2024-02-18 18:56:14,Set No Reply Required,0
191717714,2024-02-18 18:56:14,Call Session End,0
191717714,2024-02-18 18:56:14,Create Work Order,0
191717714,2024-02-18 18:56:14,Submit Work Order,0
191717714,2024-02-18 18:56:14,Manual Case Created,0
191717714,2024-02-18 18:56:14,Set Case Status To Closed,0
191717714,2024-02-18 18:56:14,Call Inbound,0
191717714,2024-02-18 18:56:14,Set Work Order Status to Closed,0
191717714,2024-02-18 18:56:14,Set Work Order Status to Approved,0
191717714,2024-02-18 18:56:14,Set Work Order Status to Pending,0
191717714,2024-02-18 18:56:14,Set Case Status To Completed,0
191717714,2024-02-18 18:56:14,Task Created: Review/ Follow Up,0
191717714,2024-02-18 18:56:14,Task Completed: Review/ Follow Up,0
191717714,2024-02-18 18:56:14,Email Outbound,0
191717714,2024-02-18 18:56:14,Email Inbound,0
191717714,2024-02-18 18:56:23,Call Session Start,1
191717714,2024-02-18 18:57:34,Customer Chat Initiated,0
191717714,2024-02-18 19:01:24,Call Outbound,0
191717714,2024-02-18 19:01:24,Set No Reply Required,0
191717714,2024-02-18 19:01:24,Call Session End,0
191717714,2024-02-18 20:59:02,Create Work Order,0
191717714,2024-02-19 00:24:24,Submit Work Order,0
191717714,2024-02-19 14:36:24,Manual Case Created,0
191717714,2024-02-19 15:10:24,Set Case Status To Closed,0
191717714,2024-02-19 15:10:50,Call Inbound,0
191717714,2024-02-19 15:10:50,Set Work Order Status to Closed,0
191717714,2024-02-19 15:10:50,Set Work Order Status to Approved,0
191717714,2024-02-19 15:10:50,Set Work Order Status to Pending,0
191717714,2024-02-19 15:10:50,Set Case Status To Completed,0
191717714,2024-02-19 15:10:50,Task Created: Review/ Follow Up,0
191717714,2024-02-19 15:10:50,Task Completed: Review/ Follow Up,0
191717714,2024-02-19 15:10:50,Email Outbound,0
191717714,2024-02-19 15:10:50,Email Inbound,0
191717714,2024-02-19 15:10:50,Call Session Start,1
191717714,2024-02-19 15:10:50,Customer Chat Initiated,0
191717714,2024-02-19 15:10:50,Call Outbound,0
191717714,2024-02-19 15:10:50,Set No Reply Required,0
191717714,2024-02-19 15:10:50,Call Session End,0
191717714,2024-02-19 15:10:50,Create Work Order,0
191717714,2024-02-19 15:10:50,Submit Work Order,0
191717714,2024-02-19 15:10:50,Manual Case Created,0
191717714,2024-02-19 15:10:50,Set Case Status To Closed,0
191717714,2024-02-19 15:10:50,Call Inbound,0
191717714,2024-02-19 15:10:50,Set Work Order Status to Closed,0
191717714,2024-02-19 15:10:50,Set Work Order Status to Approved,0
191717714,2024-02-19 15:10:50,Set Work Order Status to Pending,0
191717714,2024-02-19 15:10:50,Set Case Status To Completed,0
191717714,2024-02-19 15:10:59,Task Created: Review/ Follow Up,0
191717714,2024-02-19 15:16:55,Task Completed: Review/ Follow Up,0
191717714,2024-02-19 15:19:00,Email Outbound,0
191717714,2024-02-19 15:19:00,Email Inbound,0
191717714,2024-02-19 15:19:00,Call Session Start,1
191717714,2024-02-19 15:48:30,Customer Chat Initiated,0
191717714,2024-02-19 15:48:35,Call Outbound,0
191717714,2024-02-19 15:48:36,Set No Reply Required,0
191717714,2024-02-19 15:48:44,Call Session End,0
191717714,2024-02-19 15:48:44,Create Work Order,0
191717714,2024-02-19 15:48:44,Submit Work Order,0
191717714,2024-02-19 15:48:49,Manual Case Created,0
191717714,2024-02-19 15:48:49,Set Case Status To Closed,0
191717714,2024-02-19 15:49:58,Call Inbound,0
191717714,2024-02-19 15:49:58,Set Work Order Status to Closed,0
191717714,2024-02-19 15:57:37,Set Work Order Status to Approved,0
191717714,2024-02-19 17:03:01,Set Work Order Status to Pending,0
191717714,2024-02-19 17:03:01,Set Case Status To Completed,0
191717714,2024-02-19 17:03:01,Task Created: Review/ Follow Up,0
191717714,2024-02-19 19:36:33,Task Completed: Review/ Follow Up,0
191717714,2024-02-19 21:16:47,Email Outbound,0
191717714,2024-02-19 21:17:16,Email Inbound,0
191717714,2024-02-20 15:47:14,Call Session Start,1
191717714,2024-02-20 15:47:14,Customer Chat Initiated,0
191717714,2024-02-20 15:47:17,Call Outbound,0
191717714,2024-02-20 15:47:17,Set No Reply Required,0
191717714,2024-02-20 23:49:33,Call Session End,0
191717714,2024-02-20 23:49:33,Create Work Order,0
191717714,2024-02-20 23:49:33,Submit Work Order,0
191717714,2024-02-20 23:49:33,Manual Case Created,0
191717714,2024-02-20 23:49:33,Set Case Status To Closed,0
191717714,2024-02-20 23:49:33,Call Inbound,0
191717714,2024-02-20 23:49:33,Set Work Order Status to Closed,0
191717714,2024-02-20 23:49:33,Set Work Order Status to Approved,0
191717714,2024-02-20 23:49:33,Set Work Order Status to Pending,0
191717714,2024-02-20 23:49:33,Set Case Status To Completed,0
191717714,2024-02-20 23:49:33,Task Created: Review/ Follow Up,0
191717714,2024-02-20 23:49:33,Task Completed: Review/ Follow Up,0
191717714,2024-02-20 23:49:33,Email Outbound,0
191717714,2024-02-20 23:49:52,Email Inbound,0
191717714,2024-02-22 15:05:29,Call Session Start,1
191717714,2024-02-22 15:05:30,Customer Chat Initiated,0
191717714,2024-02-22 15:05:30,Call Outbound,0
191717714,2024-02-22 15:08:01,Set No Reply Required,0
191717714,2024-02-22 15:12:55,Call Session End,0
191717714,2024-02-22 23:44:10,Create Work Order,0
191717714,2024-02-23 04:40:25,Submit Work Order,0
191717714,2024-02-23 04:40:25,Manual Case Created,0
191717714,2024-02-23 04:40:25,Set Case Status To Closed,0
191717714,2024-02-23 04:40:25,Call Inbound,0
191717714,2024-02-23 04:40:25,Set Work Order Status to Closed,0
191717714,2024-02-23 04:40:25,Set Work Order Status to Approved,0
191717714,2024-02-23 04:40:25,Set Work Order Status to Pending,0
191717714,2024-02-23 04:40:25,Set Case Status To Completed,0
191717714,2024-02-23 04:40:25,Task Created: Review/ Follow Up,0
191717714,2024-02-23 04:40:25,Task Completed: Review/ Follow Up,0
191717714,2024-02-23 04:40:25,Email Outbound,0
191717714,2024-02-23 04:40:25,Email Inbound,0
191717714,2024-02-23 04:40:25,Call Session Start,1
191717714,2024-02-23 04:40:25,Customer Chat Initiated,0
191717714,2024-02-23 04:40:25,Call Outbound,0
191717714,2024-02-23 04:40:25,Set No Reply Required,0
191717714,2024-02-23 04:40:25,Call Session End,0
191717714,2024-02-23 04:40:25,Create Work Order,0
191717714,2024-02-23 04:40:25,Submit Work Order,0
191717714,2024-02-23 04:40:25,Manual Case Created,0
191717714,2024-02-23 04:40:25,Set Case Status To Closed,0
191717714,2024-02-23 04:40:25,Call Inbound,0
191717714,2024-02-23 04:40:25,Set Work Order Status to Closed,0
191717714,2024-02-23 04:40:25,Set Work Order Status to Approved,0
191717714,2024-02-23 04:40:34,Set Work Order Status to Pending,0
191717714,2024-02-23 04:43:30,Set Case Status To Completed,0
191717714,2024-02-23 04:48:23,Task Created: Review/ Follow Up,0
191717714,2024-02-23 04:48:23,Task Completed: Review/ Follow Up,0
191717714,2024-02-23 04:48:23,Email Outbound,0
191717714,2024-02-23 05:13:59,Email Inbound,0
191717714,2024-02-23 05:14:00,Call Session Start,1
191717714,2024-02-23 05:14:07,Customer Chat Initiated,0
191717714,2024-02-23 05:14:07,Call Outbound,0
191717714,2024-02-23 05:14:07,Set No Reply Required,0
191717714,2024-02-23 05:14:10,Call Session End,0
191717714,2024-02-23 05:14:10,Create Work Order,0
191717714,2024-02-23 05:15:18,Submit Work Order,0
191717714,2024-02-23 05:15:18,Manual Case Created,0
191717714,2024-02-23 05:22:39,Set Case Status To Closed,0
191717714,2024-02-23 13:34:30,Call Inbound,0
201717669,2023-09-26 22:21:36,Create Work Order,0
201717669,2023-09-26 22:21:38,Submit Work Order,0
201717669,2023-09-27 13:25:37,Manual Case Created,0
201717669,2023-09-27 13:28:21,Set Case Status To Closed,0
201717669,2023-09-27 13:31:23,Call Inbound,0
201717669,2023-09-27 14:20:50,Set Work Order Status to Closed,0
201717669,2023-09-27 15:01:15,Set Work Order Status to Approved,0
201717669,2023-10-07 20:03:47,Set Work Order Status to Pending,0
221717689,2023-09-29 15:23:05,Set No Reply Required,0
221717689,2023-09-29 15:23:22,Call Session End,0
221717689,2023-09-29 15:23:22,Create Work Order,0
221717689,2023-09-29 15:23:22,Submit Work Order,0
221717689,2023-09-29 15:23:22,Manual Case Created,0
221717689,2023-09-29 15:23:22,Set Case Status To Closed,0
221717689,2023-09-29 15:23:22,Call Inbound,0
221717689,2023-09-29 15:23:22,Set Work Order Status to Closed,0
221717689,2023-09-29 15:23:22,Set Work Order Status to Approved,0
221717689,2023-09-29 15:23:22,Set Work Order Status to Pending,0
221717689,2023-09-29 15:23:22,Set Case Status To Completed,0
221717689,2023-09-29 15:23:22,Task Created: Review/ Follow Up,0
221717689,2023-09-29 15:23:22,Task Completed: Review/ Follow Up,0
221717689,2023-09-29 15:23:22,Email Outbound,0
221717689,2023-09-29 15:23:22,Email Inbound,0
221717689,2023-09-29 15:23:22,Call Session Start,1
221717689,2023-09-29 15:23:22,Customer Chat Initiated,0
221717689,2023-09-29 15:23:22,Call Outbound,0
221717689,2023-09-29 15:23:22,Set No Reply Required,0
221717689,2023-09-29 15:23:22,Call Session End,0
221717689,2023-09-29 15:23:22,Create Work Order,0
221717689,2023-09-29 15:23:22,Submit Work Order,0
221717689,2023-09-29 15:23:22,Manual Case Created,0
221717689,2023-09-29 15:23:22,Set Case Status To Closed,0
221717689,2023-09-29 15:23:22,Call Inbound,0
221717689,2023-09-29 15:23:22,Set Work Order Status to Closed,0
221717689,2023-09-29 15:23:22,Set Work Order Status to Approved,0
221717689,2023-09-29 15:23:22,Set Work Order Status to Pending,0
221717689,2023-09-29 15:23:22,Set Case Status To Completed,0
221717689,2023-09-29 15:23:22,Task Created: Review/ Follow Up,0
221717689,2023-09-29 15:23:22,Task Completed: Review/ Follow Up,0
221717689,2023-09-29 15:23:22,Email Outbound,0
221717689,2023-09-29 15:23:22,Email Inbound,0
221717689,2023-09-29 15:23:22,Call Session Start,1
221717689,2023-09-29 15:23:31,Customer Chat Initiated,0
221717689,2023-09-29 15:23:45,Call Outbound,0
221717689,2023-09-29 15:23:48,Set No Reply Required,0
221717689,2023-09-29 15:23:48,Call Session End,0
221717689,2023-09-29 15:25:24,Create Work Order,0
221717689,2023-09-29 15:25:37,Submit Work Order,0
221717689,2023-09-29 15:25:44,Manual Case Created,0
221717689,2023-09-29 15:25:44,Set Case Status To Closed,0
221717689,2023-09-29 15:25:49,Call Inbound,0
221717689,2023-09-29 15:26:18,Set Work Order Status to Closed,0
221717689,2023-09-29 15:26:18,Set Work Order Status to Approved,0
221717689,2023-09-29 15:26:18,Set Work Order Status to Pending,0
221717689,2023-09-29 15:26:49,Set Case Status To Completed,0
221717689,2023-09-29 15:26:49,Task Created: Review/ Follow Up,0
221717689,2023-09-29 15:27:37,Task Completed: Review/ Follow Up,0
221717689,2023-09-29 15:27:46,Email Outbound,0
221717689,2023-09-29 15:27:46,Email Inbound,0
221717689,2023-09-29 15:33:39,Call Session Start,1
221717689,2023-09-29 15:34:34,Customer Chat Initiated,0
221717689,2023-09-29 16:34:08,Call Outbound,0
221717689,2023-09-29 17:42:36,Set No Reply Required,0
221717689,2023-09-29 20:14:00,Call Session End,0
221717689,2023-09-29 20:14:00,Create Work Order,0
221717689,2023-09-29 20:14:00,Submit Work Order,0
221717689,2023-09-29 20:14:03,Manual Case Created,0
221717689,2023-09-29 20:14:05,Set Case Status To Closed,0
221717689,2023-09-29 20:14:05,Call Inbound,0
221717689,2023-09-29 20:14:07,Set Work Order Status to Closed,0
221717689,2023-09-29 20:15:17,Set Work Order Status to Approved,0
221717689,2023-09-29 20:16:43,Set Work Order Status to Pending,0
221717689,2023-09-29 20:17:14,Set Case Status To Completed,0
221717689,2023-09-29 20:18:19,Task Created: Review/ Follow Up,0
221717689,2023-10-02 15:21:50,Task Completed: Review/ Follow Up,0
221717689,2023-10-02 16:40:56,Email Outbound,0
221717689,2023-10-02 17:29:07,Email Inbound,0
221717689,2023-10-03 06:26:27,Call Session Start,1
221717689,2023-10-03 06:26:27,Customer Chat Initiated,0
221717689,2023-10-03 06:26:28,Call Outbound,0
221717689,2023-10-03 06:26:29,Set No Reply Required,0
221717689,2023-10-03 06:26:31,Call Session End,0
221717689,2023-10-03 06:26:36,Create Work Order,0
221717689,2023-10-03 06:26:36,Submit Work Order,0
221717689,2023-10-03 06:26:38,Manual Case Created,0
221717689,2023-10-03 06:36:13,Set Case Status To Closed,0
221717689,2023-10-03 06:36:13,Call Inbound,0
221717689,2023-10-03 06:36:13,Set Work Order Status to Closed,0
221717689,2023-10-03 06:36:17,Set Work Order Status to Approved,0
221717689,2023-10-03 06:36:19,Set Work Order Status to Pending,0
221717689,2023-10-03 20:17:58,Set Case Status To Completed,0
221717689,2023-10-03 20:18:37,Task Created: Review/ Follow Up,0
221717689,2023-10-03 20:27:07,Task Completed: Review/ Follow Up,0
221717689,2023-10-04 21:08:58,Email Outbound,0
221717689,2023-10-04 21:09:27,Email Inbound,0
221717689,2023-10-04 21:09:27,Call Session Start,1
221717689,2023-10-04 21:09:30,Customer Chat Initiated,0
221717689,2023-10-04 21:09:32,Call Outbound,0
221717689,2023-10-04 21:09:34,Set No Reply Required,0
221717689,2023-10-05 08:42:12,Call Session End,0
221717689,2023-10-05 08:51:24,Create Work Order,0
221717689,2023-10-05 08:51:24,Submit Work Order,0
221717689,2023-10-05 08:51:24,Manual Case Created,0
221717689,2023-10-05 08:51:27,Set Case Status To Closed,0
221717689,2023-10-05 08:51:30,Call Inbound,0
221717689,2023-10-05 18:07:57,Set Work Order Status to Closed,0
221717689,2023-10-05 23:37:48,Set Work Order Status to Approved,0
221717689,2023-10-05 23:37:49,Set Work Order Status to Pending,0
221717689,2023-10-06 01:29:55,Set Case Status To Completed,0
221717689,2023-10-06 01:29:55,Task Created: Review/ Follow Up,0
221717689,2023-10-06 18:17:14,Task Completed: Review/ Follow Up,0
221717689,2023-10-06 18:17:29,Email Outbound,0
221717689,2023-10-06 18:17:29,Email Inbound,0
221717689,2023-10-06 18:17:29,Call Session Start,1
221717689,2023-10-06 18:17:31,Customer Chat Initiated,0
221717689,2023-10-06 18:17:34,Call Outbound,0
221717689,2023-10-06 18:17:49,Set No Reply Required,0
221717689,2023-10-10 05:57:45,Call Session End,0
221717689,2023-10-10 05:57:45,Create Work Order,0
221717689,2023-10-10 06:06:53,Submit Work Order,0
221717689,2023-10-10 06:06:53,Manual Case Created,0
221717689,2023-10-10 06:06:53,Set Case Status To Closed,0
221717689,2023-10-10 06:06:55,Call Inbound,0
221717689,2023-10-10 06:06:58,Set Work Order Status to Closed,0
221717689,2023-10-10 06:56:38,Set Work Order Status to Approved,0
221717689,2023-10-10 06:56:38,Set Work Order Status to Pending,0
221717689,2023-10-10 06:56:38,Set Case Status To Completed,0
221717689,2023-10-10 06:56:41,Task Created: Review/ Follow Up,0
221717689,2023-10-10 06:56:44,Task Completed: Review/ Follow Up,0
221717689,2023-10-10 15:35:00,Email Outbound,0
221717689,2023-10-10 15:35:02,Email Inbound,0
221717689,2023-10-10 16:08:28,Call Session Start,1
221717689,2023-10-10 16:08:28,Customer Chat Initiated,0
221717689,2023-10-10 16:08:30,Call Outbound,0
221717689,2023-10-10 16:14:18,Set No Reply Required,0
221717689,2023-10-10 17:45:09,Call Session End,0
221717689,2023-10-10 17:45:20,Create Work Order,0
221717689,2023-10-11 22:12:00,Submit Work Order,0
221717689,2023-10-13 00:04:38,Manual Case Created,0
221717689,2023-10-13 17:21:53,Set Case Status To Closed,0
221717689,2023-10-13 17:22:30,Call Inbound,0
221717689,2023-10-13 17:22:34,Set Work Order Status to Closed,0
221717689,2023-10-13 17:23:00,Set Work Order Status to Approved,0
221717689,2023-10-13 17:31:46,Set Work Order Status to Pending,0
221717689,2023-10-13 17:31:46,Set Case Status To Completed,0
221717689,2023-10-16 15:49:40,Task Created: Review/ Follow Up,0
221717689,2023-10-16 15:49:40,Task Completed: Review/ Follow Up,0
221717689,2023-10-16 15:49:40,Email Outbound,0
221717689,2023-10-16 15:50:28,Email Inbound,0
221717689,2023-10-16 15:50:28,Call Session Start,1
221717689,2023-10-16 15:51:04,Customer Chat Initiated,0
221717689,2023-10-16 15:51:06,Call Outbound,0
221717689,2023-10-16 15:51:06,Set No Reply Required,0
221717689,2023-10-16 16:00:27,Call Session End,0
221717689,2023-10-16 16:00:29,Create Work Order,0
221717689,2023-10-16 16:00:29,Submit Work Order,0
221717689,2023-10-16 16:01:00,Manual Case Created,0
221717689,2023-10-16 16:01:02,Set Case Status To Closed,0
221717689,2023-10-16 16:01:02,Call Inbound,0
221717689,2023-10-16 16:01:05,Set Work Order Status to Closed,0
221717689,2023-10-16 16:01:06,Set Work Order Status to Approved,0
221717689,2023-10-16 16:01:06,Set Work Order Status to Pending,0
221717689,2023-10-16 16:10:37,Set Case Status To Completed,0
221717689,2023-10-16 16:10:37,Task Created: Review/ Follow Up,0
221717689,2023-10-16 18:04:39,Task Completed: Review/ Follow Up,0
221717689,2023-10-16 18:04:39,Email Outbound,0
221717689,2023-10-16 18:04:39,Email Inbound,0
221717689,2023-10-16 18:04:42,Call Session Start,1
221717689,2023-10-16 18:04:42,Customer Chat Initiated,0
221717689,2023-10-16 18:04:42,Call Outbound,0
221717689,2023-10-16 18:04:47,Set No Reply Required,0
221717689,2023-10-16 18:04:48,Call Session End,0
221717689,2023-10-16 18:04:49,Create Work Order,0
221717689,2023-10-16 18:04:49,Submit Work Order,0
